Name,Sr_No,Nationality,PD,Gender,Competition,Result,TimePoint_Label,Happy,Sad,Angry,Surprised,Scared,Disgusted,Valence,Arousal,Neutral,Sighted_Blind,Group,Athlete_Code,PD_Code,SB_Code,Result_Code
Adrien Truffert (3),795,FRA,High,Male,Olympic,Loss,Pre,4.839974801305555e-07,0.005671021001111111,0.02861325238611111,3.219760733333333e-05,0.0001643230203333333,0.0005846558533333331,-0.02861812271666667,0.4857691972222222,0.9490416466666667,Sighted,High PD – Sighted,8,1,0,0
Loic Bade (4),796,FRA,High,Male,Olympic,Loss,Pre,0.0001039536616228571,0.08878435657142858,0.02969096771428572,0.01044784660057143,0.04580673271428572,0.00129717358,-0.1026577784285714,0.5765478557142857,0.5325245271428571,Sighted,High PD – Sighted,335,1,0,0
Manu Kone (6),798,FRA,High,Male,Olympic,Loss,Pre,3.100127914375e-05,0.049180949875,0.0002244246205625,0.002172619881875,0.000781491699375,0.0001400161369375,-0.04914994890625,0.572527260625,0.58806341375,Sighted,High PD – Sighted,353,1,0,0
Michael Olise (7),799,FRA,High,Male,Olympic,Loss,Pre,0.002686124409073171,0.02833025213741464,0.001434406378285366,0.1835776254639024,0.03200100171585366,0.01804432357975609,-0.05035786514634147,0.4891183129268293,0.4737854929268293,Sighted,High PD – Sighted,390,1,0,0
Alexandre Lacazette (10),800,FRA,High,Male,Olympic,Loss,Pre,0.003903266854666666,0.02563042098000001,0.01418335414666667,0.04510097443933334,0.005370538525333333,0.0011210126632,-0.02957403639999999,0.6431374766666667,0.6848242893333332,Sighted,High PD – Sighted,25,1,0,0
Jean-Philippe Mateta (14),803,FRA,High,Male,Olympic,Loss,Pre,5.839877785714286e-05,0.01634911282142857,0.2048277615523809,0.003800888208809524,0.001385883704047619,0.04711226407085714,-0.246828356,0.4088867104761905,0.679676218095238,Sighted,High PD – Sighted,258,1,0,0
Munir El Kajoui (1),804,MAR,High,Male,Olympic,Win,Pre,,,,,,,,,,Sighted,High PD – Sighted,407,1,0,1
Archraf Hakimi (2),805,MAR,High,Male,Olympic,Win,Pre,0.004507857557659206,0.03850427151377778,0.01599138547864285,0.0203725603976254,0.008470031503349205,0.004758028053865081,-0.04351406630476191,0.4492023058730159,0.7587824134920635,Sighted,High PD – Sighted,64,1,0,1
Akram Nakach (3),806,MAR,High,Male,Olympic,Win,Pre,0.6710183705882353,0.004255603388235294,0.0004424648311764706,0.004118463094117647,0.001614409878235294,0.0005742173088235295,0.6663734052941176,0.3456931911764705,0.3010823373529412,Sighted,High PD – Sighted,17,1,0,1
Bilal El Khannouss (8),808,MAR,High,Male,Olympic,Win,Pre,0.00320379267375,0.07528369525,0.00574658004875,0.015221755133125,0.05362527756,0.021293903368125,-0.0905448401125,0.4958972981249999,0.5019636493749999,Sighted,High PD – Sighted,87,1,0,1
Soufiane Rahimi (9),809,MAR,High,Male,Olympic,Win,Pre,7.361969333333333e-07,0.0001443036246666667,0.57488982,1.518037833333333e-05,5.852389666666667e-07,2.1205137e-05,-0.5748890833333333,0.5580354733333333,0.2129168816666667,Sighted,High PD – Sighted,539,1,0,1
Ilias Akhomach (10),810,MAR,High,Male,Olympic,Win,Pre,0.0003473845246,0.05820533060000001,0.1327076881,0.005380008806,0.010416690412,0.1038052383,-0.185437571,0.28375075,0.404273903,Sighted,High PD – Sighted,237,1,0,1
Zakaria El Ouahdi (11),811,MAR,High,Male,Olympic,Win,Pre,0.1703069236666667,0.04231841136111111,0.005276794990555556,0.01581773317222222,0.01372747901111111,0.1288114187222222,0.03848044127777778,0.3455935772222222,0.6238893849999999,Sighted,High PD – Sighted,604,1,0,1
Oussama Targhalline (14),812,MAR,High,Male,Olympic,Win,Pre,0.007888996861904762,0.1122291854761905,1.056039880461905e-05,0.007185695966666667,0.002308586193333333,0.002736898571428571,-0.1043401895714286,0.1515173331428571,0.7426095195238096,Sighted,High PD – Sighted,452,1,0,1
Abde Ezzalzouli (16),813,MAR,High,Male,Olympic,Win,Pre,0.02588133794545454,0.001278356255454546,5.947881954545455e-05,0.02063254545454546,0.002413134637272727,0.0009348795549090909,0.02315425987272728,0.4469660018181818,0.76632607,Sighted,High PD – Sighted,1,1,0,1
Amir Richardson (18),814,MAR,High,Male,Olympic,Win,Pre,0.007591908665625,0.001676937775,0.005816546751875,0.022957981578125,0.062304840125,0.008031600035,-0.055751928375,0.3760243225,0.81795298625,Sighted,High PD – Sighted,35,1,0,1
Hamza Alaa (1),815,EGY,High,Male,Olympic,Loss,Pre,0.0008360987434666667,0.0428117673764,0.010031890822,0.0969491684,0.00363168936,0.009457607084855999,-0.043045299398,0.638218662,0.5671241393333334,Sighted,High PD – Sighted,216,1,0,0
Hossam Abdelmaguid (5),816,EGY,High,Male,Olympic,Loss,Pre,0.001562991260727273,0.055343053,0.00575766616590909,0.0004376123736363636,0.1143406032727273,0.007016968581818181,-0.1230757649090909,0.4650515490909091,0.4875963772727273,Sighted,High PD – Sighted,228,1,0,0
Mohamed Shetata (6),817,EGY,High,Male,Olympic,Loss,Pre,6.639258390000002e-05,0.003178533324285714,0.002116743490714286,0.002138527397857143,0.02307634532857143,0.160597664,-0.1605312725,0.4592784614285715,0.6491517250000001,Sighted,High PD – Sighted,400,1,0,0
Mahmoud Saber (7),818,EGY,High,Male,Olympic,Loss,Pre,0.04831677769999999,0.0605322872,0.07724097529999999,0.05838774125,0.0551399659,0.093819038,-0.05393106039999999,0.316073693,0.6162051419999999,Sighted,High PD – Sighted,349,1,0,0
Osama Faisal (9),819,EGY,High,Male,Olympic,Loss,Pre,4.341595434545455e-05,0.005500554260563637,0.002050545289181818,0.174166299,0.09201115236363636,0.008937178358318181,-0.09196773627272728,0.561649769090909,0.4499782381818182,Sighted,High PD – Sighted,448,1,0,0
Ibrahim Adel (10),820,EGY,High,Male,Olympic,Loss,Pre,0.00365238832625,1.073659116125e-05,5.294899276125001e-07,0.07589596176125002,0.0004521541898125,0.0,0.003200234183125,0.30435544375,0.873957320625,Sighted,High PD – Sighted,232,1,0,0
Ahmed Koka (12),821,EGY,High,Male,Olympic,Loss,Pre,0.003967532327272727,0.02694859954545455,0.05609347635454544,0.3695471945454546,0.09758146881818183,0.005609557418181818,-0.09548897154545453,0.7700768772727272,0.35798018,Sighted,High PD – Sighted,10,1,0,0
Karim El Debes (13),822,EGY,High,Male,Olympic,Loss,Pre,0.0006113230809473684,0.0002722919559684211,5.164288174421053e-05,0.1090641518368421,0.004885941180526317,1.164178764210526e-05,-0.004294971097368421,0.7044875799999999,0.7963927426315789,Sighted,High PD – Sighted,285,1,0,0
Zizo (14),823,EGY,High,Male,Olympic,Loss,Pre,0.05107857183333334,0.03322376916666667,0.01783299388333334,0.005133341,0.003353014363333334,0.009968995690000001,0.01271254883333333,0.4094739483333333,0.8131288383333333,Sighted,High PD – Sighted,611,1,0,0
Mohamed Tarek (15),824,EGY,High,Male,Olympic,Loss,Pre,0.04536699631775,0.01901071290430714,6.772841983571428e-05,0.002460950683221429,0.002600212996857143,0.0004798565151428571,0.02635628327192143,0.2333558521428571,0.9606347199999999,Sighted,High PD – Sighted,401,1,0,0
Natsumi Tsunoda,1,JPN,High,Female,Olympic,Win,Mid,0.01567855801442372,0.1913696739830508,0.08577938497788136,0.05601471710230508,0.04051361709944068,0.006511233571197458,-0.2351105958762712,0.3142605642372881,0.3900158571186441,Sighted,High PD – Sighted,424,1,0,1
Baasankhuu Bavuudorj,2,MGL,High,Female,Olympic,Loss,Mid,0.1224776560757692,0.01083414561153846,0.03596022116830769,0.07755013373615384,0.1275664423076923,0.01515842452459615,-0.01331242373076923,0.356972585,0.43715483,Sighted,High PD – Sighted,79,1,0,0
Shirine Boukli,3,FRA,High,Female,Olympic,Win,Mid,0.008200845053224489,0.01643963668816327,0.08042435466548979,0.004191199169102041,0.0111077280122449,0.01308910552904081,-0.07846036876816327,0.3270353663265306,0.7952165287755102,Sighted,High PD – Sighted,523,1,0,1
Tara Babulfath,4,SWE,Low,Female,Olympic,Win,Mid,0.008608776799290908,0.01455525411490909,0.001968564230712273,0.0625834764459091,0.002884555583318181,0.004053860354390908,-0.007747714352727272,0.3871207872727273,0.7945100040909089,Sighted,Low PD – Sighted,548,0,0,1
Laura Martinez Abelenda,5,ESP,High,Female,Olympic,Loss,Mid,0.002922748724275863,0.03924952886896552,0.0155950487277931,0.06063500779734483,0.02389981124341379,0.001838281696875172,-0.05390730726379311,0.2595821789655173,0.6578789662068966,Sighted,High PD – Sighted,315,1,0,0
Abiba Abuzhakynova,6,KAZ,High,Female,Olympic,Loss,Mid,0.006903273975025893,0.1971221901553571,0.004027954912443759,0.08985853985645353,0.007098600304273518,0.104636666332521,-0.2390626114625,0.2806297459464285,0.3599228975,Sighted,High PD – Sighted,4,1,0,0
Diyora Keldiyorova,7,UZB,High,Female,Olympic,Win,Mid,0.009265472225816996,0.08575684135620915,0.01658710002787582,0.1277003574911765,0.09946375072401961,0.009909120689313725,-0.1513285345555556,0.3746961405555556,0.4396472751307188,Sighted,High PD – Sighted,143,1,0,1
Distria Krasniqi,8,KOS,High,Female,Olympic,Loss,Mid,0.003099368793363636,0.004207899210909091,0.00180404885004,0.05255397027636365,0.005753911100645455,0.001003933634590909,-0.005488380884009091,0.3770558368181818,0.8419684359090911,Sighted,High PD – Sighted,142,1,0,0
Larissa Pimenta,9,BRA,High,Female,Olympic,Win,Mid,0.02255595383346154,0.1070914812871775,0.01658424862954113,0.1397003107936846,0.02273811000849112,0.004884519961897929,-0.09024908818755915,0.365143518556213,0.5476412043343195,Sighted,High PD – Sighted,311,1,0,1
Amandine Buchard,10,FRA,High,Female,Olympic,Win,Mid,0.1165991582703493,0.0827997207305677,0.008974378567248907,0.1910078527489083,0.01546583560349345,0.00633268311510917,0.03359793476419214,0.3184984888646288,0.4202812751572052,Sighted,High PD – Sighted,33,1,0,1
Odette Giuffrida,11,ITA,Low,Female,Olympic,Loss,Mid,0.01749659134865585,0.05352244658558442,0.00596491715499513,0.1138830298806818,0.02605172515064935,0.02065072974373701,-0.06488102554025973,0.4326629258831168,0.5540322011688311,Sighted,Low PD – Sighted,436,0,0,0
